聚类组,模拟次数,检测时间(周),时间偏差(周),GAMM误差,时间噪声,聚类噪声,总噪声
第4组,997,14.603958931484007,1.8420858845476697,0.01301193967803898,-0.42002975703841566,-0.16628492472768122,0.4519347116162091
第4组,998,13.532149402460359,0.7702763555240217,-0.0019262300145039936,-0.18882886178656882,0.00726794917149644,0.18897849742983813
第4组,999,14.237384223259813,1.4755111763234758,0.1011819184291552,0.3227762339937866,0.12892469059951692,0.3619997979203815
第4组,1000,13.918147149792148,1.1562741028558108,-0.06813353774012826,-0.0025811067004511763,0.27536289694308425,0.2836786317114354
第5组,1,20.04859793422802,2.413096486627282,-0.059648228229322336,-0.40074906491622303,-0.4316672652179392,0.5920256345994311
第5组,2,21.14352754185621,3.50802609425547,-0.65828348828696,0.23715286276469927,-0.5011455290166887,0.8606540957447174
第5组,3,20.33481313071118,2.699311683110441,0.11509812815277295,-0.14324501572213136,0.6362405770207387,0.6622452608219921
第5组,4,20.597210425532154,2.9617089779314156,0.04684914598253648,0.5275373242720051,0.4974819011633317,0.7266214371765002
第5组,5,18.89506800593311,1.25956655833237,0.09012136685408459,0.10172283485039427,-0.27753219983952243,0.3090202547429759
第5组,6,18.897784625819003,1.262283178218265,0.23387702892145418,0.023040359535954315,0.20168430294575082,0.3096867463734703
第5组,7,20.878622957395017,3.2431215097942783,0.4950303197561031,-0.609600301768036,-0.12810824060942727,0.7956627845422666
第5组,8,20.735910093945428,3.1004086463446896,0.1377645192747447,-0.03826772172237902,-0.7470907976369102,0.7606498150992858
第5组,9,19.285806700451566,1.6503052528508277,0.0004274976730902675,-0.33026886168178454,-0.2342071007658603,0.40488352621462886
第5组,10,22.3351150152551,4.69961356765436,-0.11271695751000785,-0.6806157655304186,0.9238278530676033,1.1529964591889985
第5组,11,19.366973800548372,1.731472352947634,0.14896193836964103,0.08412110922970954,-0.3888269865238911,0.42479694625800646
第5组,12,19.160441820721445,1.5249403731207067,-0.08539493236851703,-0.056741762457555474,-0.359803912259299,0.3741266862415866
第5组,13,19.565128212742426,1.9296267651416876,-0.12052671265001191,-0.2569473705690615,-0.3789065254233439,0.4734118658345651
第5组,14,19.75657466341382,2.1210732158130803,-0.34503224560496154,-0.29754104390456204,-0.2514329496832341,0.5203810637421684
第5组,15,20.359621172079823,2.7241197244790847,0.15777836234270287,-0.6401461282965291,-0.10948100592493375,0.6683316301469779
第5组,16,22.200407933136105,4.564906485535367,0.2604342989573222,-0.7841724394039306,0.7559961807339773,1.1199476166671651
第5组,17,21.900432885033226,4.264931437432487,0.034448446148231046,1.0428709959610045,0.07801442277384263,1.046352168163024
第5组,18,20.30868215847715,2.6731807108764123,0.030032702352953442,0.5668213507625908,-0.3285274047284825,0.6558343255339577
第5组,19,19.21323076560415,1.57772931800341,-0.09816772382919339,0.11684215193825429,0.3557249945615367,0.38707785034431025
第5组,20,21.405909219144153,3.7704077715434146,0.24946016883427302,0.7833564792897892,-0.4240237801983193,0.9250264405160485
第5组,21,19.286289531241017,1.650788083640279,0.1194445311240111,0.29976040859195996,0.2447515226603213,0.4050019832287237
第5组,22,20.875370170001972,3.2398687224012335,0.33096900738460056,-0.6491023228880293,-0.3177037329199818,0.7948647503437767
第5组,23,20.60941430292691,2.973912855326173,-0.20137319984198673,-0.6177091179561937,0.33199862274207814,0.7296155189710922
第5组,24,20.40995743033614,2.7744559827354003,-0.14479057666691567,-0.0755091505431308,-0.6608031148399044,0.6806810556269383
第5组,25,19.88878729484113,2.2532858472403916,-0.07608296687576063,-0.3954362989994435,0.3787468411766808,0.5528179213052967
第5组,26,19.294463331886767,1.658961884286029,-0.010752714329962715,0.3371765709898116,0.22770882113552277,0.40700733176791637
第5组,27,20.260815018771748,2.6253135711710094,0.3493736497623527,0.07796037116418218,-0.5354559035439365,0.6440906700615819
第5组,28,24.60503331422243,6.96953186662169,0.39339543571606983,1.6235020630037846,-0.3649957053443782,1.7098949623703852
第5组,29,21.376782098249485,3.741280650648747,0.25584594680256867,0.5821223204411441,-0.6619523754914077,0.9178804344084269
第5组,30,22.208760118703445,4.573258671102707,-0.12809800406193686,-1.0836298320564344,0.2611780051146525,1.121996729907435
第5组,31,21.724573453958953,4.089072006358215,0.362289608858917,0.9202898475562956,0.16803944685608807,1.003207067310651
第5组,32,20.218377581175172,2.582876133574434,0.12723707579929183,-0.37408375625775014,0.49540015093728434,0.6336791299250328
第5组,33,21.95889891772492,4.323397470124181,-0.13008334942493502,-0.43843686614919364,0.9570411380018823,1.0606961408548037
第5组,34,18.4833125508729,0.8478111032721607,-0.1794182701874733,-0.10430774003852518,-0.013903108075016182,0.2080007613523453
第5组,35,20.19670189399993,2.561200446399191,0.1425364047919866,-0.286191031667641,-0.5409398529889672,0.6283612478898895
第5组,36,19.074342247885053,1.4388408002843143,0.04886346388020694,-0.320767067789945,-0.13903980456596024,0.35300314040341324
第5组,37,19.515107572825222,1.879606125224484,0.07290576225017036,-0.44467792138768836,-0.09796060015315837,0.46113987370571247
第5组,38,21.624897374637545,3.9893959270368065,-0.37409327652283897,-0.7467076188372825,0.5103320121744821,0.9787526808235538
第5组,39,21.025308058983683,3.3898066113829444,-0.06108295982257781,0.21382132571240142,0.801368535394931,0.8316502971989562
第5组,40,19.80081127642872,2.165309828827983,0.2278549836069413,-0.2543809972135986,0.4069176687527263,0.5312340109980326
第5组,41,20.848341152673147,3.2128397050724082,-0.49207388498607074,0.6157245004364477,-0.007659371368649997,0.7882334899588831
第5组,42,19.540225702427133,1.9047242548263945,-0.23620235512518656,0.18666747984970403,-0.35740055586803743,0.4673023196335607
第5组,43,22.228249016848864,4.592747569248125,0.12217618198419464,0.8356746619323007,-0.7458885608475491,1.1267781082551827
第5组,44,20.314218586905177,2.678717139304439,-0.12107050993123926,0.607283780803154,-0.22011471438716723,0.657192624952021
第5组,45,20.639774491361386,3.004273043760648,0.2584471701780979,-0.6232623218437999,-0.2966690808040638,0.7370640441022199
第5组,46,20.83209173136578,3.1965902837650404,0.5296698392049254,-0.004422630046462766,0.5783368144173504,0.7842468802171343
第5组,47,18.40430440700042,0.7688029593996824,0.057954438481478236,0.15368876556125594,-0.09272230221148489,0.1886170165357412
第5组,48,19.2297096104327,1.5942081628319613,0.059367595911738895,0.06608729060243913,-0.3808981450965688,0.3911207465240338
第5组,49,22.002271158423223,4.366769710822485,-0.188956279670732,-1.0227231537512025,0.2570912185825313,1.071337024244967
第5组,50,20.255674622480726,2.6201731748799872,0.07512689399295984,-0.5901587110189788,0.2435127380464434,0.6428295326005858
第5组,51,19.175055247532537,1.5395537999317987,-0.3557382121848999,-0.12495233476539637,0.022439597481343214,0.3777119234376342
第5组,52,21.927602194716975,4.292100747116237,0.15121777762740504,0.2905146018906223,-1.0007902064549803,1.0530178476732672
第5组,53,19.693193916846777,2.0576924692460388,-0.01852612708655184,-0.4024482117895355,-0.304215192432236,0.5048313221899016
第5组,54,20.418292296676004,2.7827908490752655,-0.03082116752385184,0.6755478104771764,-0.09380774461003523,0.682725919792754
第5组,55,21.817777110489473,4.182275662888735,-0.44811483255854845,-0.8362648130478173,0.39074432230373507,1.0260735188637713
第5组,56,20.75821446364059,3.122713016039853,0.20169375554226648,-0.08678531003459901,0.7339828074289559,0.7661219372031041
第5组,57,18.711728191030247,1.0762267434295083,0.021451335524898068,0.24007656928610074,0.10779686572820135,0.2640399272398202
第5组,58,20.81867527515163,3.183173827550892,0.3906034224810082,-0.36082425687112757,-0.5719493090144236,0.7809553060723482
第5组,59,20.279821856331388,2.6443204087306498,0.07354186055506395,0.06835828517428004,-0.64093697593461,0.6487537803559001
第5组,60,22.706575674664865,5.071074227064127,0.024050869288159592,-1.0467400883742248,-0.6720241155254101,1.2441300851482155
第5组,61,19.526087054392676,1.8905856067919373,-0.16059946670812741,0.231221373828005,-0.3686272679207217,0.46383356398231956
第5组,62,19.624823832388927,1.9893223847881885,-0.38003161692113335,-0.30108618204696974,-0.05588566872099588,0.4880575036281124
第5组,63,21.563693664570867,3.928192216970128,-0.044605322973743734,0.3142641140351784,-0.9099656773132319,0.9637370502870772
第5组,64,19.05325854368574,1.4177570960850012,0.015158855749247914,-0.305151355458775,0.16624954840242034,0.3478304946234054
第5组,65,18.503505967527975,0.8680045199272364,0.028346146377130288,0.06721045990158621,0.20007267632850648,0.21295498526183354
第5组,66,20.97572570402511,3.3402242564243707,-0.19092151722669315,0.23447341538983418,0.7616614882425674,0.8194858332738882
第5组,67,21.315874780473244,3.680373332872506,0.41646462230034986,-0.754912954391742,0.26825326705697,0.902937520331822
第5组,68,21.26059843275411,3.625096985153373,-0.24051858114990984,0.7521467143878625,0.4091649790564609,0.8893761003811024
第5组,69,20.461351648478566,2.8258502008778272,-0.10548275043726944,0.47486322575733425,-0.4939933046218312,0.6932900394695352
第5组,70,19.56683674951488,1.9313353019141424,-0.05677581976972015,-0.3865685842138603,-0.268061721389161,0.47383103579836594
第5组,71,20.355887929915564,2.720386482314826,0.33706667403070556,0.5710376259565473,0.07580127169185792,0.6674157218633034
第5组,72,19.174548412357826,1.5390469647570875,-0.3087067862198901,-0.014595557223858642,0.21693194399057836,0.3775875772220523
第5组,73,19.13972165438725,1.5042202067865134,-0.15869305342346665,-0.03861626030921078,-0.33093534879230596,0.3690432303205373
第5组,74,19.887581863364932,2.252080415764194,-0.13118813701036872,0.4144491103580373,0.3410313325151494,0.5525221824740417
第5组,75,19.041024342261466,1.4055228946607272,0.32328858205796707,-0.11342001249591568,0.03908214703932083,0.34482897317485905
第5组,76,19.805797926072774,2.1702964784720358,-0.09913784294825576,0.39991531661672747,-0.33726894427324994,0.5324574284769469
第5组,77,21.211743707684793,3.5762422600840544,-0.3583237250390829,0.7407652518906136,0.30444117448399133,0.8773901521305334
第5组,78,21.062692130710314,3.4271906831095755,-0.03996327425579777,-0.1159973304142803,-0.8318228650556831,0.8408220517933204
第5组,79,18.925969521467856,1.2904680738671175,0.3083864123402744,0.045365706280043966,-0.05546475533979892,0.31660158828928314
第5组,80,19.59639556219517,1.9608941145944314,0.20450806514826536,0.32684598868574793,-0.2877307043117282,0.4810829525501547
第5组,81,20.38280044167073,2.7472989940699932,0.029363429924584267,0.6732237053772365,0.014437229918661388,0.6740183989376821
第5组,82,20.298473571408426,2.6629721238076876,-0.3715386286928374,-0.5214517995954825,-0.12994941499387674,0.6533297654091478
第5组,83,21.202962769152464,3.5674613215517255,-0.3227840973698651,0.7636512657690421,0.2805084002139284,0.8752358492521408
第5组,84,18.806637373633325,1.171135926032587,-0.02133563480253609,0.24938504685047086,0.14109371213177474,0.28732481011594324
第5组,85,19.333617207094452,1.6981157594937137,0.1689177121095305,-0.38073733503636575,0.008515837822102829,0.4166132874125889
第5组,86,20.522726276017387,2.887224828416649,-0.1843032553757447,-0.5065621781761152,-0.45954694633375026,0.7083476026537409
第5组,87,20.464270057540343,2.8287686099396048,0.3357562999642614,0.3080691555182854,0.523455330386516,0.6940060377673217
第5组,88,20.464544729730374,2.8290432821296356,-0.4581720442587605,0.5213030053176289,-0.007711966085171954,0.6940734254488802
第5组,89,19.626982615703945,1.9914811681032063,0.16008774979089893,0.1671965258604981,-0.4302727321076901,0.48858713643356366
第5组,90,19.461359371930985,1.825857924330247,0.08859818698943775,0.058338920808286544,0.43521161598017166,0.4479533671075186
第5组,91,20.52802179008855,2.8925203424878134,0.00781250064483179,0.10639920023397201,0.7015816066501994,0.7096467964886684
第5组,92,21.74128108216747,4.10577963456673,-0.2727766508000742,0.9675171827840396,-0.06456751925770647,1.0073060928770186
第5组,93,18.908074024012596,1.2725725764118572,0.2778866441530808,0.07140561124755568,0.12310988178454663,0.3122111325838703
第5组,94,19.563059270539796,1.9275578229390575,0.3684438320288252,0.2910721978128375,-0.056254521227816864,0.47290427451890477
第5组,95,18.592314402310617,0.9568129547098785,0.08767717160396742,-0.16998097531636633,-0.13610111579173187,0.23474311940870407
第5组,96,19.202532961594635,1.5670315139938964,-0.3191595495929064,-0.21433932231695263,0.00038844023456417954,0.38445326643618627
第5组,97,21.1960553556468,3.56055390804606,0.1130260970881173,0.6393978559355388,0.584354089037723,0.8735411943194458
第5组,98,20.84766676917925,3.21216532157851,0.25818919989629524,-0.4605735680549924,0.5850312448722812,0.7880680376787317
第5组,99,21.451418921145567,3.815917473544829,-0.0667904039355009,-0.15512325952857567,0.9208315608062716,0.9361917255998108
第5组,100,20.408353899772806,2.772852452172067,-0.02347405709093501,-0.27092637750379805,-0.6235696835788153,0.6802876477360315
第5组,101,19.221118266544554,1.5856168189438158,0.3525128267788528,0.1644944996758332,0.0027107992130375623,0.38901295852399775
第5组,102,20.110964312057686,2.475462864456947,-0.42083632049124475,0.4065924139256378,0.16255735274663732,0.6073265123790345
第5组,103,19.867734501535217,2.232233053934479,-0.001985066762537438,0.13696575308964565,-0.5302453169394382,0.5476528591595873
第5组,104,20.00981982903155,2.374318381430811,0.31875492753825163,0.4377015393786636,0.21478532791962682,0.5825118698309155
第5组,105,19.528642457079847,1.893141009479109,0.29410739434667105,0.13215735230253786,-0.33430350506588263,0.4644605028162675
第5组,106,20.82090115654993,3.185399708949191,-0.11716311108376058,0.6193092489049281,-0.46203170757153994,0.7815014006254146
第5组,107,18.459831776412557,0.8243303288118184,-0.06825726659860737,0.021602073008021517,-0.18914365548821166,0.2022400217889638
第5组,108,19.927080635398266,2.2915791877975273,0.41643402763898113,0.2808706390822348,-0.25254220671811384,0.5622127546117583
第5组,109,19.40799876614657,1.772497318545831,-0.1011988195861697,-0.328722372210045,-0.26609268815269865,0.4348619525382312
第5组,110,20.558236190262605,2.9227347426618664,-0.22089445318854858,0.6019409361264739,-0.3210095857520111,0.7170595541368663
第5组,111,19.624021632511386,1.988520184910648,-0.4227462045077627,0.2079450851862935,0.1266986343796624,0.4878606930595304
第5组,112,19.12157957619794,1.4860781285972031,0.2032139200934594,-0.2782623957513755,0.1191707665025831,0.3645922788511287
第5组,113,19.73843007097906,2.1029286233783218,-0.2965887594540893,-0.4148585314426383,0.07817129211433266,0.515929495431384
第5组,114,21.019542925712535,3.384041478111797,-0.4259668438316957,-0.4538880867165675,-0.5493900998883686,0.8302358876623644
第5组,115,21.617698731357525,3.9821972837567863,-0.014262800474454985,0.24992913311332243,0.9443700390306976,0.9769865759952857
第5组,116,20.31888846682449,2.6833870192237512,-0.2850978054879827,-0.3541677577155032,-0.47612371603595965,0.658338326600527
第5组,117,22.14375486361408,4.508253416013343,-0.20658089557179865,0.9424515974264236,-0.5407887368651461,1.1060484337618601
第5组,118,19.35729369114686,1.7217922435461226,0.31764676465673836,0.2651535744694648,-0.08505584336200488,0.42242204208687933
第5组,119,19.807394801600303,2.1718933539995646,0.39412440632547663,-0.3585526717629638,0.0058487366429901665,0.5328492036309036
第5组,120,19.28823618096359,1.652734733362852,-0.09721317506986966,0.3868621340698254,0.07280776541992759,0.40547957148254443
第5组,121,19.529773339988253,1.8942718923875148,-0.152710627707139,-0.12201819507253911,0.4216306301655325,0.4647379520087128
第5组,122,19.418767213701546,1.7832657661008078,0.01225079764123708,-0.37797080030088737,0.21999460588962527,0.43750386803258245
第5组,123,18.35678061009067,0.7212791624899317,-0.11987504337342177,-0.079249279747251,0.10326430419815574,0.17695759629291713
第5组,124,19.9855462051301,2.3500447575293606,-0.32539661083739596,0.4212180965440932,-0.22160751256547997,0.5765566137216294
第5组,125,19.44919993788442,1.8136984902836808,-0.16975429370601922,-0.41065942901914376,0.02325472440603334,0.44497018898029467
第5组,126,21.71136638049568,4.075864932894941,-0.11390849277394768,0.15557476198821196,0.9812008333997081,0.9999668628299655
第5组,127,19.39589695634388,1.7603955087431409,0.21114921137240994,0.05305799422286738,-0.3730044867037696,0.43189291186043693
第5组,128,19.54223934039875,1.906737892798013,-0.18731606857803584,0.30063831158047605,0.30555312843296756,0.4677963426884229
第5组,129,19.436315751795437,1.8008143041946987,0.1279080096499921,-0.2763095584948335,0.32013737557365385,0.4418092012253921
第5组,130,19.708392210432457,2.072890762831719,0.04370406366071315,-0.11998742152119443,-0.49226649054207827,0.5085600497624431
第5组,131,18.996540469373517,1.361039021772779,0.32626373419933075,-0.020319218820106025,0.06810708552151391,0.33391536353601
第5组,132,19.78340948774001,2.1479080401392707,-0.040116568817662596,-0.09517137562316684,0.5167444680776232,0.5269646810940312
第5组,133,18.93426181959107,1.2987603719903333,-0.1182177035896027,0.2763938949788157,0.10564040656602593,0.3186360088298167
第5组,134,18.29626888487462,0.6607674372738828,0.1068056369084187,0.08011252927623456,-0.09194973427316822,0.16211173632823367
第5组,135,18.687912576606678,1.0524111290059395,-0.052028684991460586,-0.23607821506313179,-0.09069621277078221,0.2581970385196119
第5组,136,20.55334272195152,2.9178412743507813,0.49355511301154353,-0.495925716285607,0.15137747137017102,0.715858997632674
第5组,137,21.524194442828772,3.888692995228034,-0.029692547192504592,-0.3898269168450253,0.8702630633848099,0.9540463678184572
第5组,138,18.905907793821722,1.2704063462209838,-0.13952169816670612,-0.2731838593311436,-0.05521316112336802,0.3116796727725671
第5组,139,20.362698332987495,2.727196885386757,0.40765583648157794,-0.48227487616921066,-0.2211436399960474,0.6690865763951807
第5组,140,21.136637709765417,3.501136262164678,-0.13527751081295644,-0.5987494443023507,-0.6008475922098725,0.8589637542111568
第5组,141,23.186735280900688,5.55123383329995,0.13356866499737324,0.5546340676373392,1.2366885493004143,1.3619317549803602
第5组,142,20.937421032324217,3.3019195847234784,0.030044594047104436,-0.6767624338731327,-0.4442216278512439,0.8100882200008531
第5组,143,20.39536680349407,2.759865355893332,-0.23269504011636377,-0.314729210836146,-0.5525077958519994,0.6771014121426229
第5组,144,20.192048934749085,2.5565474871483467,-0.03735707894980096,0.6185063508832463,-0.09725683289105345,0.6272196975339418
第5组,145,19.295860973305203,1.6603595257044645,0.12173843852810005,0.14901268757126104,-0.3590392444495707,0.4073502271110068
第5组,146,20.568901436248307,2.933399988647569,-0.48871891088329744,0.3734888801852834,0.3736223278156176,0.7196761503060765
第5组,147,20.593139115494914,2.9576376678941756,-0.018335441942999072,0.7252360397985844,0.014987931118061492,0.7256225878052438
第5组,148,18.87674410181464,1.2412426542139023,0.01494151583982568,-0.18278277986403377,0.2431100490827467,0.3045246943606234
第5组,149,22.466505577513715,4.8310041299129765,-0.21119900379534232,-1.1513239926252676,-0.18607005417933037,1.185231631480122
第5组,150,21.83095164245761,4.195450194856871,-0.12537177373699707,-0.4979231908522107,-0.8920900851707636,1.0293057396606646
第5组,151,20.47775797539708,2.8422565277963407,-0.1711592045738964,0.31545173316537695,0.597865487443426,0.6973151442091119
第5组,152,19.49938406026377,1.86388261266303,-0.3274974261181035,0.06274063397643434,-0.31291554958636103,0.45728228966217566
第5组,153,21.992235381727774,4.3567339341270355,0.0024931484258278753,-0.17531667785088037,1.0543961852730948,1.0688748611695371
第5组,154,21.944786884637722,4.3092854370369835,-0.06480187319780822,-1.0305832224714895,0.2268093683153682,1.05723391487659
第5组,155,19.496242885370872,1.860741437770134,-0.055333138005483506,0.43623410370770976,-0.12264145513421615,0.4565116383145568
第5组,156,19.178521108650568,1.5430196610498292,-0.013077588152690906,-0.1003885341486628,0.3647745646714977,0.37856223283852464
第5组,157,21.210716370638295,3.5752149230375565,0.4731390489887895,-0.28887398937772674,-0.679751805340365,0.8771381067314911
第5组,158,20.23386387810525,2.598362430504512,0.10494088146759849,-0.5217461263336552,0.35092342354371264,0.6374785158254441
第5组,159,19.52297724865565,1.8874758010549115,-0.42576871400923,0.15623881718943772,0.0935137573543658,0.46307060869845673
第5组,160,18.83975010107667,1.2042486534759327,-0.12310068594350758,0.26622518773254294,0.03550026698723826,0.2954486392237321
第5组,161,19.592338612208565,1.9568371646078262,0.07780236400760748,0.41858715592864504,0.22184614922909301,0.4800876262531467
第5组,162,19.294626996454454,1.6591255488537158,0.2506817145190304,0.23469685612529637,0.2185491221082143,0.40704748499845794
第5组,163,19.78390725747109,2.1484058098703507,0.45598869485234234,-0.01016953532326596,-0.2641805988954969,0.5270868032066608
第5组,164,20.837534451588116,3.2020330039873777,0.46567688951584824,-0.07757894447923924,-0.627905978824952,0.7855821893982765
第5组,165,20.17392414888927,2.538422701288532,0.36281066437102294,-0.21577132800352106,-0.4578835562510859,0.6227729885398752
第5组,166,20.660979772241397,3.025478324640659,-0.5151721399775321,0.030688962344244442,0.533493614330775,0.7422665173308777
第5组,167,20.016799020361205,2.3812975727604666,0.3701370966543937,-0.38682933273172865,-0.23383634556076718,0.5842241346321059
第5组,168,18.155790852183145,0.5202894045824067,0.05915547323131661,0.0638202860692458,-0.09338828753791112,0.12764705706143384
第5组,169,21.998343312447133,4.362841864846395,0.41618502106671035,0.9814862775939893,0.0957803263865924,1.0703733721409208
第5组,170,19.14937474894805,1.51387330134731,0.07080643949653374,0.12461851899825455,0.34264147467085004,0.3714115067093498
第5组,171,20.34750625873064,2.7120048111299013,0.007304323885786073,0.2523472326918954,0.615605895405818,0.6653593746638616
第5组,172,20.04557482676863,2.4100733791678906,0.07328325796573515,-0.19216522229402466,0.5543634193115308,0.5912839497467832
第5组,173,18.88696427730677,1.251462829706032,-0.08931773822268363,-0.28866577962829226,-0.05443453178104933,0.3070320975726279
第5组,174,18.482969625473118,0.8474681778723792,0.0937773236886363,-0.18555460288752362,0.0021511221977507564,0.2079166285260982
第5组,175,18.103068402080265,0.46756695447952623,-0.012462536275777038,-0.02715836536791706,0.11075196948330511,0.11471220669271985
第5组,176,20.22063457183434,2.5851331242336,-0.12131485336702437,-0.14818539129778283,-0.6046280780589481,0.6342328567795877
第5组,177,21.14049109509482,3.5049896474940816,-0.16509835670397477,-0.14185789519861744,-0.8319029968835737,0.8599091382468301
第5组,178,19.507948010875886,1.8724465632751475,0.041124974995331263,0.38262537241550015,-0.2508777182939701,0.45938335703511884
第5组,179,18.960878503821505,1.3253770562207663,0.23427292021967758,-0.05651989071356474,-0.21829956161058975,0.32516610800313184
第5组,180,19.943493543105248,2.3079920955045097,-0.5618581216040107,0.014683194071758483,-0.06875315826145462,0.5662394738725488
第5组,181,20.151999862463434,2.5164984148626957,-0.0907367183208748,-0.010290950799175498,-0.6106033394599905,0.6173941155207792
第5组,182,19.498299705975192,1.862798258374454,-0.266579281306422,-0.36324532950214405,-0.07649951227788183,0.45701625573465493
第5组,183,20.281488981473256,2.6459875338725176,0.2176852462029203,0.3690235232534468,-0.48769570571769577,0.6491627904495871
第5组,184,18.393523759361564,0.7580223117608256,0.14729635200794544,-0.06434780690690142,0.09353485630812457,0.18597210789029078
第5组,185,22.391407365655922,4.755905918055184,-0.09873802631205714,1.1626115085124422,0.004918659877355535,1.1668071437819387
第5组,186,18.057858251646508,0.42235680404576925,-0.07366411401673761,-0.07247255555036261,-0.00764964194344814,0.10362041316137605
第5组,187,18.877010644741528,1.2415091971407897,-0.08070197266744457,-0.28220005163255046,0.08139683005361653,0.304590087620409
第5组,188,20.906632174986115,3.2711307273853762,-0.4413948669784478,-0.5997734143494727,0.2991723383505233,0.8025345258550973
第5组,189,21.590023415895317,3.9545219682945785,-0.011041848903383767,-0.5860519918183092,-0.7731124636494912,0.9701967537523503
第5组,190,19.92561942481695,2.2901179772162124,-0.003958388931583999,-0.019851188811023247,-0.5614895142829762,0.5618542633013273
第5组,191,19.966123795570713,2.3306223479699746,-0.4691554202528287,-0.15659875742551793,-0.2869069443454037,0.5717915475883156
第5组,192,20.189018029838163,2.5535165822374246,0.26882305472157314,-0.04186557874292724,-0.5643170580613697,0.6264760996657074
第5组,193,21.378052391025392,3.7425509434246536,0.1616091740752689,0.38018538575438693,0.8200111307213448,0.9181920862180206
第5组,194,22.33824561860841,4.702744171007673,0.17057190071263775,-0.968054132858669,0.604110075292415,1.1537645169302437
第5组,195,20.492493217571365,2.8569917699706266,-0.18488918279787656,0.6661167226621566,-0.11579180302673446,0.7009302674118312
第5组,196,18.41591376384147,0.7804123162407315,-0.07557245870059041,0.14247402204368842,-0.1031934807488974,0.19146523950950187
第5组,197,20.693770834074492,3.0582693864737536,0.3117572190917221,0.6328020466706459,-0.25560956016946784,0.7503114294587223
第5组,198,18.90280566229056,1.2673042146898226,-0.19645726830789345,0.23490379246053475,-0.053806375169513865,0.3109186002673756
第5组,199,20.88384521687535,3.248343769274612,-0.6696884833210764,0.3643756817265112,0.23209361665693534,0.7969440062008372
第5组,200,21.537599865620166,3.9020984180194276,-0.05809903042203142,0.9520091212892748,-0.08242504409120895,0.9573352350391137
第5组,201,20.652173428970034,3.0166719813692957,-0.07027128482173951,0.6291333105365821,-0.38341894611040267,0.7401059816902098
第5组,202,18.652723654091524,1.0172222064907857,-0.13471968212268323,0.21007618509386258,0.0008445624182205531,0.249563838687631
第5组,203,20.79401667213905,3.158515224538313,0.4850101513675567,0.3255287619805119,-0.5091904031907225,0.7749055997395268
第5组,204,20.910531659982112,3.275030212381374,0.2722245312107245,-0.3127089162236458,0.6882623618976399,0.8034912199169222
第5组,205,21.073617209909244,3.438115762308506,0.38511948874775026,0.2873263377592281,-0.6932696773310411,0.8435023950707812
第5组,206,20.344908027285527,2.7094065796847886,0.16755616414386262,-0.6251271184041062,-0.15164517675980665,0.6647219282838046
第5组,207,22.18970541213003,4.554203964529293,0.24300825083651167,0.31763791118973683,1.04329349699232,1.117321875497864
第5组,208,19.005617961760727,1.3701165141599887,0.09834478319231942,0.29659471816434724,-0.12390159396989396,0.3361424225122639
第5组,209,19.505890462100332,1.8703890144995938,0.3203894275087297,0.32609756643637616,-0.0397558249772153,0.45887856096653423
第5组,210,18.957880375717163,1.322378928116425,-0.17304735440352406,-0.2519784196653567,-0.1087045166297543,0.32443055154966216
第5组,211,19.898697113590053,2.263195665989315,-0.07943689246992344,0.06518970076362145,-0.5456571608469923,0.5552491820385953
第5组,212,18.445500283323252,0.8099988357225136,0.01825468360344548,-0.15739762510919325,-0.1199331645280641,0.19872395380827076
第5组,213,20.278351162345505,2.6428497147447665,-0.493717529276769,-0.4156240999279018,0.06255431667410413,0.64839296240058
第5组,214,19.36479400454571,1.7292925569449729,-0.01236569421978196,-0.4064057860289997,0.12116024758346176,0.42426215822987556
第5组,215,20.00529501242498,2.369793564824242,0.10778281178522359,-0.5683615965647472,-0.058103055134318966,0.5814017578077134
第5组,216,20.980968730097608,3.3454672824968696,-0.018672551528718127,-0.021733325886337782,-0.8202718575065385,0.8207721497784275
第5组,217,19.116173476989957,1.4806720293892184,0.08453875977182979,-0.3314019620392726,-0.12242585979309413,0.3632659542171781
第5组,218,22.151668436452784,4.516166988852046,0.24753431672550102,-1.0594852739151557,-0.20942640702577858,1.1079899383837202
第5组,219,20.349287267705485,2.7137858201047464,0.04189605249781938,-0.5454991827669321,-0.37942075401162545,0.665796324853961
第5组,220,21.55703856715798,3.921537119557243,-0.4252770420785578,0.780112354825973,0.369064807300965,0.9621042982230724
第5组,221,21.53717584085903,3.9016743932582933,0.09658619295388537,-0.046494217549935796,-0.9512102689096275,0.9572312054117499
第5组,222,22.31418748136802,4.678686033767281,-0.194833039584904,-0.818661830774692,0.780653801910648,1.147862128009637
第5组,223,20.494720232754368,2.8592187851536295,0.27212734200330174,0.37535724038754265,-0.526424855478297,0.7014766401260125
第5组,224,21.378262171333674,3.7427607237329354,-0.039167904248964526,0.6151504249896781,0.6806078557480837,0.9182435534182867
第5组,225,19.35091888141595,1.7154174338152117,0.41939884994285603,-0.020461304893028286,0.02841553210388731,0.4208580554011801
第5组,226,18.617330967810773,0.9818295202100344,0.2168042020274908,0.012974853728275892,0.1041685058555149,0.24088064774534637
第5组,227,18.51414793741957,0.8786464898188306,-0.21154994216326267,0.02473875567595737,-0.033215367503906676,0.21556587090746548
第5组,228,21.402875095077242,3.7673736474765036,0.2833595945999754,-0.6836613753675336,-0.5537253626361063,0.9242820528646963
